Data_Hora;Pot_Gerador_MW;Pot_Reator_MW
20/08/2020 02:10:00;1048,13196;2878,8269
20/08/2020 02:20:00;1048,52197;2884,19507
20/08/2020 02:30:00;1048,26196;2876,46606
20/08/2020 02:40:00;1048,26196;2876,26392
20/08/2020 02:50:00;1048,13196;2883,31396
20/08/2020 03:00:00;1048,39197;2892,79199
20/08/2020 03:10:00;1049,56006;2893,05493
20/08/2020 03:20:00;1052,02502;2884,604
20/08/2020 03:30:00;1050,20801;2899,70801
20/08/2020 03:40:00;1053,97095;2889,16797
20/08/2020 03:50:00;1050,59802;2890,93701
20/08/2020 04:00:00;1051,11597;2897,73511
20/08/2020 04:10:00;1053,58105;2898,16602
20/08/2020 04:20:00;1055,91699;2897,38208
20/08/2020 04:30:00;1053,32202;2902,86108
20/08/2020 04:40:00;1052,02502;2898,57007
20/08/2020 04:50:00;1053,45203;2900,771
20/08/2020 05:00:00;1054,35999;2901,34302
20/08/2020 05:10:00;1054,48999;2898,00293
20/08/2020 05:20:00;1056,69495;2915,15405
20/08/2020 05:30:00;1055,78699;2917,05298
20/08/2020 05:40:00;1057,60303;2907,28491
20/08/2020 05:50:00;1057,08398;2909,97705
20/08/2020 06:00:00;1057,73303;2903,64111
20/08/2020 06:10:00;1060,45703;2918,94189
20/08/2020 06:20:00;1059,67896;2901,58398
20/08/2020 06:30:00;1061,23596;2913,59692
20/08/2020 06:40:00;1061,88403;2913,84399
20/08/2020 06:50:00;1060,328;2915,11499
20/08/2020 07:00:00;1061,36499;2920,6001
20/08/2020 07:10:00;1062,14404;2934,97095
20/08/2020 07:20:00;1061,23596;2919,23901
20/08/2020 07:30:00;1064,86804;2916,3269
20/08/2020 07:40:00;1063,31201;2931,53491
20/08/2020 07:50:00;1063,052;2928,81299
20/08/2020 08:00:00;1063,57104;2929,82495
20/08/2020 08:10:00;1062,66296;2925,40308
20/08/2020 08:20:00;1064,349;2925,49194
20/08/2020 08:30:00;1063,44104;2922,25195
20/08/2020 08:40:00;1063,31201;2923,91211
20/08/2020 08:50:00;1063,052;2924,8291
20/08/2020 09:00:00;1063,57104;2912,59302
20/08/2020 09:10:00;1063,18201;2919,78589
20/08/2020 09:20:00;1063,57104;2929,83789
20/08/2020 09:30:00;1063,18201;2931,67896
20/08/2020 09:40:00;1065,90601;2929,698
20/08/2020 09:50:00;1065,38696;2935,43311
20/08/2020 10:00:00;1066,16602;2915,63306
20/08/2020 10:10:00;1066,68506;2926,90698
20/08/2020 10:20:00;1067,33301;2929,75488
20/08/2020 10:30:00;1066,68506;2920,69312
20/08/2020 10:40:00;1070,18799;2934,68994
20/08/2020 10:50:00;1069,02002;2922,37305
20/08/2020 11:00:00;1070,05798;2943,98193
20/08/2020 11:10:00;1070,44702;2946,70801
20/08/2020 11:20:00;1070,70703;2943,28589
20/08/2020 11:30:00;1070,96594;2933,802
20/08/2020 11:40:00;1069,02002;2937,81812
20/08/2020 11:50:00;1068,24097;2926,08691
20/08/2020 12:00:00;1070,44702;2939,48706
20/08/2020 12:10:00;1072,78198;2958,30005
20/08/2020 12:20:00;1072,52295;2953,75903
20/08/2020 12:30:00;1072,65198;2950,10107
20/08/2020 12:40:00;1072,65198;2947,54102
20/08/2020 12:50:00;1075,63599;2937,42896
20/08/2020 13:00:00;1074,46899;2971,30688
20/08/2020 13:10:00;1076,15503;2945,82202
20/08/2020 13:20:00;1075,63599;2952,87402
20/08/2020 13:30:00;1075,11694;2948,48706
20/08/2020 13:40:00;1077,06299;2949,08496
20/08/2020 13:50:00;1075,896;2958,87109
20/08/2020 14:00:00;1075,11694;2954,16504
20/08/2020 14:10:00;1074,98804;2949,30908
20/08/2020 14:20:00;1075,76599;2956,98999
20/08/2020 14:30:00;1075,50696;2946,88892
20/08/2020 14:40:00;1074,599;2952,19092
20/08/2020 14:50:00;1076,80396;2959,50903
20/08/2020 15:00:00;1075,24695;2960,04004
20/08/2020 15:10:00;1074,33899;2951,01807
20/08/2020 15:20:00;1074,07996;2958,99902
20/08/2020 15:30:00;1075,11694;2943,56812
20/08/2020 15:40:00;1075,896;2959,99902
20/08/2020 15:50:00;1074,46899;2961,13599
20/08/2020 16:00:00;1076,026;2948,66797
20/08/2020 16:10:00;1074,46899;2948,50488
20/08/2020 16:20:00;1074,33899;2959,00195
20/08/2020 16:30:00;1075,11694;2964,61206
20/08/2020 16:40:00;1075,37695;2949,88501
20/08/2020 16:50:00;1075,896;2942,62305
20/08/2020 17:00:00;1072,91199;2936,12305
20/08/2020 17:10:00;1074,46899;2947,03809
20/08/2020 17:20:00;1071,74402;2942,33105
20/08/2020 17:30:00;1073,68994;2952,90698
20/08/2020 17:40:00;1072,00403;2939,58398
20/08/2020 17:50:00;1073,04199;2986,04102
20/08/2020 18:00:00;1073,43103;3038,96191
20/08/2020 18:10:00;1073,68994;2991,83105
20/08/2020 18:20:00;1073,94995;2955,38501
20/08/2020 18:30:00;1072,78198;2938,9209
20/08/2020 18:40:00;1073,17102;2943,573
20/08/2020 18:50:00;1073,56104;2935,53101
20/08/2020 19:00:00;1072,91199;2959,17407
20/08/2020 19:10:00;1073,81995;2965,11597
20/08/2020 19:20:00;1072,65198;2980,47705
20/08/2020 19:30:00;1073,94995;2988,17505
20/08/2020 19:40:00;1072,39294;2991,47192
20/08/2020 19:50:00;1072,91199;2978,43091
20/08/2020 20:00:00;1073,30103;2985,08789
20/08/2020 20:10:00;1072,65198;2976,52393
20/08/2020 20:20:00;1073,56104;2993,72412
20/08/2020 20:30:00;1074,85803;2988,37695
20/08/2020 20:40:00;1073,30103;2988,37109
20/08/2020 20:50:00;1072,91199;2987,052
20/08/2020 21:00:00;1073,56104;2987,98999
20/08/2020 21:10:00;1073,56104;2981,53101
20/08/2020 21:20:00;1073,30103;2988,9939
20/08/2020 21:30:00;1073,94995;2974,51392
20/08/2020 21:40:00;1072,91199;2981,01709
20/08/2020 21:50:00;1073,30103;2976,09497
20/08/2020 22:00:00;1073,30103;2976,58203
20/08/2020 22:10:00;1073,56104;2982,81006
20/08/2020 22:20:00;1073,81995;2972,75
20/08/2020 22:30:00;1075,896;2994,98193
20/08/2020 22:40:00;1076,15503;2998,06104
20/08/2020 22:50:00;1076,67395;2988,979
20/08/2020 23:00:00;1077,58301;3007,26489
20/08/2020 23:10:00;1078,10095;2985,53394
20/08/2020 23:20:00;1076,80396;2977,98901
20/08/2020 23:30:00;1076,67395;2978,20605
20/08/2020 23:40:00;1077,453;2994,47998
20/08/2020 23:50:00;1076,80396;2985,80591
21/08/2020;1076,80396;2982,53198
21/08/2020 00:10:00;1077,71204;2982,53711
21/08/2020 00:20:00;1078,88;2994,46191
21/08/2020 00:30:00;1079,13904;3007,09497
21/08/2020 00:40:00;1080,43701;2988,92896
21/08/2020 00:50:00;1080,43701;3004,91602
21/08/2020 01:00:00;1081,08496;3000,48511
21/08/2020 01:10:00;1082,25305;3010,46411
21/08/2020 01:20:00;1081,86401;3022,83301
21/08/2020 01:30:00;1083,03101;3008,97705
21/08/2020 01:40:00;1081,86401;3010,73999
21/08/2020 01:50:00;1083,03101;3012,15601
21/08/2020 02:00:00;1083,68005;3008,0459
21/08/2020 02:10:00;1084,71802;3014,83789
21/08/2020 02:20:00;1085,23706;3017,58911
21/08/2020 02:30:00;1084,97705;3017,646
21/08/2020 02:40:00;1086,66394;3012,83301
21/08/2020 02:50:00;1085,75598;3011,1311
21/08/2020 03:00:00;1087,18298;3013,81689
21/08/2020 03:10:00;1087,44202;3037,52295
21/08/2020 03:20:00;1089,64795;3032,78394
21/08/2020 03:30:00;1087,44202;3017,68408
21/08/2020 03:40:00;1088,22095;3021,604
21/08/2020 03:50:00;1089,64795;3026,00293
21/08/2020 04:00:00;1090,94495;3013,37207
21/08/2020 04:10:00;1091,20496;3015,00391
21/08/2020 04:20:00;1090,68604;3021,71899
21/08/2020 04:30:00;1092,50195;3042,64502
21/08/2020 04:40:00;1092,50195;3017,92896
21/08/2020 04:50:00;1091,724;3018,46899
21/08/2020 05:00:00;1094,96704;3020,41309
21/08/2020 05:10:00;1092,24304;3032,62988
21/08/2020 05:20:00;1093,54004;3049,03906
21/08/2020 05:30:00;1096,65405;3038,3811
21/08/2020 05:40:00;1096,13501;3026,85889
21/08/2020 05:50:00;1094,70801;3042,16895
21/08/2020 06:00:00;1096,13501;3030,68311
21/08/2020 06:10:00;1096,52405;3026,40308
21/08/2020 06:20:00;1097,95105;3038,66602
21/08/2020 06:30:00;1097,172;3031,48608
21/08/2020 06:40:00;1098,33997;3037,25195
21/08/2020 06:50:00;1100,41602;3043,875
21/08/2020 07:00:00;1097,43201;3031,96509
21/08/2020 07:10:00;1099,89697;3043,38696
21/08/2020 07:20:00;1100,15601;3041,62305
21/08/2020 07:30:00;1100,80505;3046,77905
21/08/2020 07:40:00;1101,71301;3063,17603
21/08/2020 07:50:00;1100,93506;3046,323
21/08/2020 08:00:00;1101,32397;3048,49805
21/08/2020 08:10:00;1103,65906;3057,01807
21/08/2020 08:20:00;1103,78894;3045,9939
21/08/2020 08:30:00;1106,12402;3067,14697
21/08/2020 08:40:00;1104,69702;3058,62988
21/08/2020 08:50:00;1104,04797;3071,85498
21/08/2020 09:00:00;1104,56702;3056,67896
21/08/2020 09:10:00;1106,51294;3057,36108
21/08/2020 09:20:00;1107,422;3068,41797
21/08/2020 09:30:00;1107,422;3054,46606
21/08/2020 09:40:00;1108,32996;3062,39111
21/08/2020 09:50:00;1106,12402;3060,54492
21/08/2020 10:00:00;1107,29199;3071,68506
21/08/2020 10:10:00;1107,29199;3076,53296
21/08/2020 10:20:00;1108,32996;3062,90503
21/08/2020 10:30:00;1108,849;3078,62207
21/08/2020 10:40:00;1108,32996;3080,19604
21/08/2020 10:50:00;1110,146;3077,9231
21/08/2020 11:00:00;1109,88696;3067,42505
21/08/2020 11:10:00;1111,83301;3064,09204
21/08/2020 11:20:00;1113,51904;3077,06006
21/08/2020 11:30:00;1112,87;3075,45801
21/08/2020 11:40:00;1114,03796;3076,375
21/08/2020 11:50:00;1113,13;3077,71606
21/08/2020 12:00:00;1113,13;3065,55396
21/08/2020 12:10:00;1113;3078,64502
21/08/2020 12:20:00;1113,90796;3067,66992
21/08/2020 12:30:00;1115,59497;3079,78394
21/08/2020 12:40:00;1115,20605;3081,86401
21/08/2020 12:50:00;1117,67102;3094,15991
21/08/2020 13:00:00;1116,50305;3064,45288
21/08/2020 13:10:00;1115,854;3083,95093
21/08/2020 13:20:00;1120,00598;3097,677
21/08/2020 13:30:00;1119,09802;3088,10498
21/08/2020 13:40:00;1119,61694;3092,10205
21/08/2020 13:50:00;1119,74597;3089,25391
21/08/2020 14:00:00;1118,70801;3084,48096
21/08/2020 14:10:00;1120,91394;3095,01807
21/08/2020 14:20:00;1122,60095;3084,802
21/08/2020 14:30:00;1122,34094;3086,44092
21/08/2020 14:40:00;1122,21106;3085,64795
21/08/2020 14:50:00;1121,56299;3086,3291
21/08/2020 15:00:00;1123,50903;3077,31104
21/08/2020 15:10:00;1122,98999;3091,00806
21/08/2020 15:20:00;1124,67603;3103,58203
21/08/2020 15:30:00;1125,71399;3084,58398
21/08/2020 15:40:00;1125,974;3098,87402
21/08/2020 15:50:00;1126,23303;3111,57788
21/08/2020 16:00:00;1124,28699;3080,83398
21/08/2020 16:10:00;1128,95801;3097,99512
21/08/2020 16:20:00;1129,08704;3092,51099
21/08/2020 16:30:00;1128,05005;3096,89209
21/08/2020 16:40:00;1128,95801;3099,2041
21/08/2020 16:50:00;1128,56799;3101,29199
21/08/2020 17:00:00;1128,05005;3109,38696
21/08/2020 17:10:00;1128,30896;3094,66309
21/08/2020 17:20:00;1130,64404;3100,22803
21/08/2020 17:30:00;1130,51501;3099,0979
21/08/2020 17:40:00;1131,29297;3098,96289
21/08/2020 17:50:00;1131,68201;3108,67798
21/08/2020 18:00:00;1131,552;3100,10303
21/08/2020 18:10:00;1132,58997;3113,65308
21/08/2020 18:20:00;1134,14697;3111,36792
21/08/2020 18:30:00;1133,49805;3114,19702
21/08/2020 18:40:00;1134,79602;3115,33496
21/08/2020 18:50:00;1135,05505;3112,06396
21/08/2020 19:00:00;1135,57397;3110,78589
21/08/2020 19:10:00;1136,61206;3118,84399
21/08/2020 19:20:00;1137,52002;3133,12891
21/08/2020 19:30:00;1137,00098;3111,69995
21/08/2020 19:40:00;1137,52002;3133,94604
21/08/2020 19:50:00;1138,68799;3127,35303
21/08/2020 20:00:00;1139,33606;3120,87402
21/08/2020 20:10:00;1141,672;3130,93604
21/08/2020 20:20:00;1139,33606;3114,927
21/08/2020 20:30:00;1143,229;3129,33691
21/08/2020 20:40:00;1140,37402;3136,0271
21/08/2020 20:50:00;1140,50403;3140,39697
21/08/2020 21:00:00;1140,89294;3118,63989
21/08/2020 21:10:00;1141,672;3130,17798
21/08/2020 21:20:00;1143,099;3134,73096
21/08/2020 21:30:00;1142,44995;3121,75806
21/08/2020 21:40:00;1143,48804;3129,89795
21/08/2020 21:50:00;1143,48804;3140,24194
21/08/2020 22:00:00;1143,35803;3152,58008
21/08/2020 22:10:00;1146,86096;3150,70996
21/08/2020 22:20:00;1144,91504;3133,22607
21/08/2020 22:30:00;1145,43396;3143,45801
21/08/2020 22:40:00;1146,34204;3150,1709
21/08/2020 22:50:00;1147,25;3143,93896
21/08/2020 23:00:00;1147,76904;3143,74512
21/08/2020 23:10:00;1147,12097;3136,76489
21/08/2020 23:20:00;1146,21301;3134,74707
21/08/2020 23:30:00;1148,41797;3134,75
21/08/2020 23:40:00;1149,58606;3140,20288
21/08/2020 23:50:00;1149,32605;3161,29492
22/08/2020;1150,49402;3140,35303
22/08/2020 00:10:00;1152,05103;3144,83691
22/08/2020 00:20:00;1151,14197;3167,56104
22/08/2020 00:30:00;1151,79102;3145,48291
22/08/2020 00:40:00;1153,08899;3156,76807
22/08/2020 00:50:00;1151,14197;3149,57788
22/08/2020 01:00:00;1151,92102;3148,40088
22/08/2020 01:10:00;1153,99695;3152,60205
22/08/2020 01:20:00;1156,20203;3164,78296
22/08/2020 01:30:00;1155,81299;3167,6499
22/08/2020 01:40:00;1156,72095;3167,25806
22/08/2020 01:50:00;1155,16394;3169,40088
22/08/2020 02:00:00;1153,99695;3169,64502
22/08/2020 02:10:00;1156,59094;3160,48804
22/08/2020 02:20:00;1157,23999;3158,71899
22/08/2020 02:30:00;1157,88904;3160,78101
22/08/2020 02:40:00;1156,97998;3184,51807
22/08/2020 02:50:00;1158,53699;3183,68701
22/08/2020 03:00:00;1161,00195;3177,22803
22/08/2020 03:10:00;1159,44604;3175,76709
22/08/2020 03:20:00;1160,48303;3178,99902
22/08/2020 03:30:00;1161,39197;3175,30811
22/08/2020 03:40:00;1162,17004;3173,80005
22/08/2020 03:50:00;1160,354;3169,85693
22/08/2020 04:00:00;1161,39197;3177,88989
22/08/2020 04:10:00;1162,42896;3172,74097
22/08/2020 04:20:00;1162,68896;3185,3479
22/08/2020 04:30:00;1163,20801;3184,78906
22/08/2020 04:40:00;1164,24597;3171,33105
22/08/2020 04:50:00;1163,20801;3172,95093
22/08/2020 05:00:00;1164,11597;3187,29712
22/08/2020 05:10:00;1165,93201;3185,67407
22/08/2020 05:20:00;1166,58105;3198,96094
22/08/2020 05:30:00;1167,48901;3179,99194
22/08/2020 05:40:00;1165,54297;3190,67993
22/08/2020 05:50:00;1166,83997;3188,8999
22/08/2020 06:00:00;1165,02405;3194,65405
22/08/2020 06:10:00;1168,91602;3206,23389
22/08/2020 06:20:00;1169,30505;3191,91504
22/08/2020 06:30:00;1168,13794;3214,65088
22/08/2020 06:40:00;1170,08398;3195,54199
22/08/2020 06:50:00;1168,91602;3201,68799
22/08/2020 07:00:00;1170,34302;3196,19409
22/08/2020 07:10:00;1170,73206;3194,19409
22/08/2020 07:20:00;1171,38098;3203,99512
22/08/2020 07:30:00;1175,27295;3216,29907
22/08/2020 07:40:00;1172,41895;3202,00293
22/08/2020 07:50:00;1172,93799;3198,06299
22/08/2020 08:00:00;1173,32703;3202,30688
22/08/2020 08:10:00;1175,27295;3198,26001
22/08/2020 08:20:00;1176,82996;3204,39502
22/08/2020 08:30:00;1175,66199;3206,66895
22/08/2020 08:40:00;1177,21899;3206,58398
22/08/2020 08:50:00;1177,21899;3199,96899
22/08/2020 09:00:00;1176,44104;3215,604
22/08/2020 09:10:00;1177,86804;3210,90698
22/08/2020 09:20:00;1178,776;3222,23291
22/08/2020 09:30:00;1179,81396;3212,02393
22/08/2020 09:40:00;1179,03601;3222,14111
22/08/2020 09:50:00;1178,51697;3206,1731
22/08/2020 10:00:00;1179,03601;3222,37402
22/08/2020 10:10:00;1180,59204;3207,1311
22/08/2020 10:20:00;1180,72205;3229,62012
22/08/2020 10:30:00;1182,14905;3222,00806
22/08/2020 10:40:00;1182,66797;3223,48096
22/08/2020 10:50:00;1182,40906;3229,53711
22/08/2020 11:00:00;1181,89001;3218,34106
22/08/2020 11:10:00;1182,53796;3217,5769
22/08/2020 11:20:00;1181,76001;3227,84497
22/08/2020 11:30:00;1183,05701;3234,38599
22/08/2020 11:40:00;1185,39294;3219,6521
22/08/2020 11:50:00;1183,83606;3234,84692
22/08/2020 12:00:00;1184,61401;3243,10791
22/08/2020 12:10:00;1186,81995;3239,5979
22/08/2020 12:20:00;1187,33899;3252,48511
22/08/2020 12:30:00;1187,07898;3236,45288
22/08/2020 12:40:00;1187,85803;3240,86401
22/08/2020 12:50:00;1187,33899;3237,323
22/08/2020 13:00:00;1186,94897;3255,99805
22/08/2020 13:10:00;1189,67395;3217,34595
22/08/2020 13:20:00;1186,94897;3233,68311
22/08/2020 13:30:00;1189,67395;3233,06104
22/08/2020 13:40:00;1190,71204;3237,875
22/08/2020 13:50:00;1190,84094;3238,396
22/08/2020 14:00:00;1191,10095;3243,39111
22/08/2020 14:10:00;1190,45203;3217,63403
22/08/2020 14:20:00;1192,26904;3236,23901
22/08/2020 14:30:00;1193,95496;3233,36792
22/08/2020 14:40:00;1192,39795;3250,85205
22/08/2020 14:50:00;1193,56604;3248,04492
22/08/2020 15:00:00;1194,21497;3250,97607
22/08/2020 15:10:00;1195,901;3268,60107
22/08/2020 15:20:00;1197,198;3256,68506
22/08/2020 15:30:00;1195,771;3267,0459
22/08/2020 15:40:00;1196,03101;3252,14307
22/08/2020 15:50:00;1196,80896;3263,68506
22/08/2020 16:00:00;1198,755;3258,87598
22/08/2020 16:10:00;1198,88501;3260,14307
22/08/2020 16:20:00;1200,44202;3280,77393
22/08/2020 16:30:00;1201,21997;3248,62207
22/08/2020 16:40:00;1200,18201;3254,56104
22/08/2020 16:50:00;1199,92297;3265,05811
22/08/2020 17:00:00;1201,09094;3261,87305
22/08/2020 17:10:00;1200,96106;3270,5249
22/08/2020 17:20:00;1202,77698;3263,5481
22/08/2020 17:30:00;1202,25806;3264,64404
22/08/2020 17:40:00;1200,70105;3268,26611
22/08/2020 17:50:00;1204,20398;3275,55591
22/08/2020 18:00:00;1202,12805;3282,76904
22/08/2020 18:10:00;1204,59302;3278,84595
22/08/2020 18:20:00;1205,89099;3268,07495
22/08/2020 18:30:00;1204,72302;3272,2251
22/08/2020 18:40:00;1205,24194;3276,13599
22/08/2020 18:50:00;1205,11206;3262,54297
22/08/2020 19:00:00;1203,94495;3263,04492
22/08/2020 19:10:00;1208,875;3277,01392
22/08/2020 19:20:00;1208,22595;3267,01709
22/08/2020 19:30:00;1209,52295;3289,47412
22/08/2020 19:40:00;1207,96704;3273,82593
22/08/2020 19:50:00;1207,96704;3276,56396
22/08/2020 20:00:00;1207,96704;3270,91504
22/08/2020 20:10:00;1209,52295;3296,93799
22/08/2020 20:20:00;1212,11804;3283,42798
22/08/2020 20:30:00;1213,15601;3286,7019
22/08/2020 20:40:00;1211,85901;3277,04199
22/08/2020 20:50:00;1212,896;3303,30396
22/08/2020 21:00:00;1213,026;3286,84204
22/08/2020 21:10:00;1213,15601;3287,24194
22/08/2020 21:20:00;1214,19397;3313,94995
22/08/2020 21:30:00;1214,19397;3302,09009
22/08/2020 21:40:00;1215,23206;3295,82397
22/08/2020 21:50:00;1217,30701;3290,97803
22/08/2020 22:00:00;1214,453;3275,75903
22/08/2020 22:10:00;1212,37805;3290,73804
22/08/2020 22:20:00;1214,71301;3297,94409
22/08/2020 22:30:00;1214,06396;3288,87988
22/08/2020 22:40:00;1215,62097;3292,11694
22/08/2020 22:50:00;1214,453;3292,98608
22/08/2020 23:00:00;1214,84302;3304,08008
22/08/2020 23:10:00;1215,75098;3292,177
22/08/2020 23:20:00;1215,36096;3290,75
22/08/2020 23:30:00;1217,30701;3289,1189
22/08/2020 23:40:00;1216,27002;3304,52808
22/08/2020 23:50:00;1216,27002;3315,24805
23/08/2020;1216,65906;3294,62109
23/08/2020 00:10:00;1220,29102;3296,90405
23/08/2020 00:20:00;1218,73499;3301,27588
23/08/2020 00:30:00;1220,16199;3315,35498
23/08/2020 00:40:00;1219,25403;3296,07593
23/08/2020 00:50:00;1218,21594;3301,59106
23/08/2020 01:00:00;1220,03198;3295,96094
23/08/2020 01:10:00;1220,03198;3319,5459
23/08/2020 01:20:00;1219,77197;3308,479
23/08/2020 01:30:00;1218,86401;3299,99805
23/08/2020 01:40:00;1220,42102;3297,45703
23/08/2020 01:50:00;1222,10803;3300,37012
23/08/2020 02:00:00;1221,84802;3305,25098
23/08/2020 02:10:00;1225,61096;3323,63599
23/08/2020 02:20:00;1225,09204;3310,98291
23/08/2020 02:30:00;1226,25903;3322,61304
23/08/2020 02:40:00;1227,297;3308,74609
23/08/2020 02:50:00;1226;3323,9519
23/08/2020 03:00:00;1226,90796;3322,70801
23/08/2020 03:10:00;1227,94604;3334,05811
23/08/2020 03:20:00;1229,76196;3320,13403
23/08/2020 03:30:00;1230,151;3343,24512
23/08/2020 03:40:00;1229,63196;3314,7959
23/08/2020 03:50:00;1230,93005;3337,65601
23/08/2020 04:00:00;1230,151;3323,12109
23/08/2020 04:10:00;1230,151;3328,61108
23/08/2020 04:20:00;1231,18896;3325,14307
23/08/2020 04:30:00;1231,31897;3350,81812
23/08/2020 04:40:00;1231,96802;3329,86694
23/08/2020 04:50:00;1230,80005;3355,20996
23/08/2020 05:00:00;1232,87598;3322,59302
23/08/2020 05:10:00;1234,04297;3340,41992
23/08/2020 05:20:00;1233,52405;3340,69189
23/08/2020 05:30:00;1234,82202;3342,4021
23/08/2020 05:40:00;1233,91394;3342,80396
23/08/2020 05:50:00;1234,82202;3332,55493
23/08/2020 06:00:00;1234,56201;3316,48193
23/08/2020 06:10:00;1236,50806;3326,44312
23/08/2020 06:20:00;1237,15698;3344,29907
23/08/2020 06:30:00;1237,93506;3343,73511
23/08/2020 06:40:00;1237,93506;3338,68701
23/08/2020 06:50:00;1238,32495;3352,4519
23/08/2020 07:00:00;1239,23303;3353,448
23/08/2020 07:10:00;1239,10303;3341,81812
23/08/2020 07:20:00;1241,04895;3353,78101
23/08/2020 07:30:00;1239,49194;3351,02295
23/08/2020 07:40:00;1240,53003;3345,37207
23/08/2020 07:50:00;1240,40002;3373,72998
23/08/2020 08:00:00;1241,17896;3364,55103
23/08/2020 08:10:00;1243,64404;3368,42993
23/08/2020 08:20:00;1243,51404;3364,85791
23/08/2020 08:30:00;1244,16296;3352,16992
23/08/2020 08:40:00;1244,552;3359,45996
23/08/2020 08:50:00;1245,07104;3362,41089
23/08/2020 09:00:00;1244,94104;3358,79102
23/08/2020 09:10:00;1245,71997;3363,82788
23/08/2020 09:20:00;1246,88696;3373,58496
23/08/2020 09:30:00;1247,01697;3365,604
23/08/2020 09:40:00;1246,49805;3360,23096
23/08/2020 09:50:00;1247,01697;3362,89111
23/08/2020 10:00:00;1247,01697;3359,87891
23/08/2020 10:10:00;1248,57397;3386,47998
23/08/2020 10:20:00;1249,87097;3368,96997
23/08/2020 10:30:00;1251,68701;3366,80493
23/08/2020 10:40:00;1250,13098;3364,20605
23/08/2020 10:50:00;1250,00098;3389,63794
23/08/2020 11:00:00;1251,29797;3374,46191
23/08/2020 11:10:00;1252,46594;3379,70996
23/08/2020 11:20:00;1254,15198;3374,125
23/08/2020 11:30:00;1253,63306;3363,65698
23/08/2020 11:40:00;1252,98499;3391,98291
23/08/2020 11:50:00;1254,15198;3389,61499
23/08/2020 12:00:00;1254,80103;3384,73608
23/08/2020 12:10:00;1253,50403;3397,13403
23/08/2020 12:20:00;1254,28198;3396,40405
23/08/2020 12:30:00;1255,70898;3390,427
23/08/2020 12:40:00;1255,06006;3395,66797
23/08/2020 12:50:00;1256,09802;3381,64502
23/08/2020 13:00:00;1255,57898;3397,51904
23/08/2020 13:10:00;1258,30396;3391,13599
23/08/2020 13:20:00;1259,60095;3401,46899
23/08/2020 13:30:00;1259,08203;3401,20508
23/08/2020 13:40:00;1257,65503;3391,1001
23/08/2020 13:50:00;1259,47205;3400,95703
23/08/2020 14:00:00;1259,98999;3377,26904
23/08/2020 14:10:00;1261,80701;3412,49902
23/08/2020 14:20:00;1261,93701;3403,47095
23/08/2020 14:30:00;1261,677;3394,6521
23/08/2020 14:40:00;1261,15796;3395,41992
23/08/2020 14:50:00;1262,71497;3398,85205
23/08/2020 15:00:00;1264,401;3399,58398
23/08/2020 15:10:00;1264,27197;3431,0769
23/08/2020 15:20:00;1264,79102;3408,25195
23/08/2020 15:30:00;1264,27197;3416,14111
23/08/2020 15:40:00;1263,49304;3400,323
23/08/2020 15:50:00;1264,66101;3409,8291
23/08/2020 16:00:00;1264,92004;3410,58301
23/08/2020 16:10:00;1265,31006;3410,38403
23/08/2020 16:20:00;1266,34802;3421,05811
23/08/2020 16:30:00;1268,68298;3407,03589
23/08/2020 16:40:00;1267,25598;3415,9751
23/08/2020 16:50:00;1267,90405;3416,63306
23/08/2020 17:00:00;1268,03406;3418,88208
23/08/2020 17:10:00;1270,49902;3417,80493
23/08/2020 17:20:00;1270,49902;3416,41602
23/08/2020 17:30:00;1272,18604;3404,83203
23/08/2020 17:40:00;1271,92603;3428,15405
23/08/2020 17:50:00;1271,01794;3424,28394
23/08/2020 18:00:00;1270,75903;3438,89404
23/08/2020 18:10:00;1272,83398;3420,00806
23/08/2020 18:20:00;1275,17004;3428,48999
23/08/2020 18:30:00;1272,70398;3438,8291
23/08/2020 18:40:00;1274,00195;3427,104
23/08/2020 18:50:00;1274,651;3430,99512
23/08/2020 19:00:00;1274,91003;3433,78101
23/08/2020 19:10:00;1276,98596;3448,59912
23/08/2020 19:20:00;1276,59705;3454,45288
23/08/2020 19:30:00;1276,078;3455,3501
23/08/2020 19:40:00;1275,948;3449,91089
23/08/2020 19:50:00;1277,63501;3447,38892
23/08/2020 20:00:00;1276,59705;3435,42993
23/08/2020 20:10:00;1277,76404;3422,125
23/08/2020 20:20:00;1279,32104;3455,60205
23/08/2020 20:30:00;1279,57996;3435,08594
23/08/2020 20:40:00;1279,70996;3437,20703
23/08/2020 20:50:00;1280,35901;3441,7771
23/08/2020 21:00:00;1281,78601;3444,59106
23/08/2020 21:10:00;1280,35901;3452,1001
23/08/2020 21:20:00;1281,526;3458,30493
23/08/2020 21:30:00;1281,526;3445,86401
23/08/2020 21:40:00;1281,39697;3462,41602
23/08/2020 21:50:00;1280,61804;3452,93701
23/08/2020 22:00:00;1281,91602;3445,12793
23/08/2020 22:10:00;1282,04602;3459,31299
23/08/2020 22:20:00;1280,87805;3426,26489
23/08/2020 22:30:00;1280,87805;3482,14209
23/08/2020 22:40:00;1280,229;3474,52197
23/08/2020 22:50:00;1281,65601;3507,96289
23/08/2020 23:00:00;1281,526;3516,17896
23/08/2020 23:10:00;1281,91602;3527,39404
23/08/2020 23:20:00;1280,74805;3517,3811
23/08/2020 23:30:00;1281,13696;3521,11792
23/08/2020 23:40:00;1281,526;3513,41211
23/08/2020 23:50:00;1281,65601;3514,98291
