Data_Hora;Pot_Gerador_MW;Pot_Reator_MW
19/06/2020 13:10:00;1001,81702;2893,34302
19/06/2020 13:20:00;1004,28198;2888,61011
19/06/2020 13:30:00;1002,466;2910,48999
19/06/2020 13:40:00;998,18439;2897,76392
19/06/2020 13:50:00;997,53571;2863,55688
19/06/2020 14:00:00;999,48169;2893,19507
19/06/2020 14:10:00;991,82727;2871,11304
19/06/2020 14:20:00;992,73541;2860,19189
19/06/2020 14:30:00;991,69757;2868,68799
19/06/2020 14:40:00;988,58392;2873,9541
19/06/2020 14:50:00;987,28662;2860,56396
19/06/2020 15:00:00;988,97308;2860,2959
19/06/2020 15:10:00;981,31873;2860,84692
19/06/2020 15:20:00;981,96741;2860,45996
19/06/2020 15:30:00;981,05933;2850,9729
19/06/2020 15:40:00;978,46448;2834,13208
19/06/2020 15:50:00;978,46448;2845,64795
19/06/2020 16:00:00;976,51862;2827,36792
19/06/2020 16:10:00;971,58862;2832,78101
19/06/2020 16:20:00;972,36713;2821,27197
19/06/2020 16:30:00;971,71832;2848,01709
19/06/2020 16:40:00;966,65863;2833,89404
19/06/2020 16:50:00;968,8642;2813,12305
19/06/2020 17:00:00;968,60468;2815,8269
19/06/2020 17:10:00;962,11792;2812,24805
19/06/2020 17:20:00;961,46918;2790,12012
19/06/2020 17:30:00;961,599;2804,57104
19/06/2020 17:40:00;957,18793;2780,91504
19/06/2020 17:50:00;957,05823;2793,06104
19/06/2020 18:00:00;959,78271;2781,92798
19/06/2020 18:10:00;954,07428;2790,91992
19/06/2020 18:20:00;952,64722;2765,45605
19/06/2020 18:30:00;953,03638;2780,37207
19/06/2020 18:40:00;944,99292;2742,90796
19/06/2020 18:50:00;945,25232;2734,6001
19/06/2020 19:00:00;945,12262;2757,125
19/06/2020 19:10:00;942,26837;2752,92505
19/06/2020 19:20:00;942,39807;2761,06592
19/06/2020 19:30:00;941,48999;2756,96191
19/06/2020 19:40:00;938,11688;2722,84106
19/06/2020 19:50:00;937,98712;2721,53394
19/06/2020 20:00:00;936,81952;2738,81396
19/06/2020 20:10:00;931,75983;2723,07397
19/06/2020 20:20:00;932,92743;2721,16602
19/06/2020 20:30:00;934,87347;2724,40894
19/06/2020 20:40:00;926,31091;2701,48193
19/06/2020 20:50:00;926,8299;2712,45801
19/06/2020 21:00:00;928,25702;2706,83301
19/06/2020 21:10:00;922,28912;2692,26807
19/06/2020 21:20:00;923,06763;2694,15698
